,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,  Sales  ,Quantity,Discount, Profit 
910,911,CA-2018-137596,9/2/2018,9/7/2018,Standard Class,BE-11335,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.38
911,912,CA-2018-137596,9/2/2018,9/7/2018,Standard Class,BE-11335,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.05
912,913,CA-2016-133627,5/31/2016,6/7/2016,Standard Class,SC-20050,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.1
913,914,CA-2018-102519,11/27/2018,11/29/2018,First Class,BM-11650,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.25
914,915,CA-2018-102519,11/27/2018,11/29/2018,First Class,BM-11650,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.05
915,916,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.92,2,0.3,-18.56
916,917,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.94,4,0.3,-57
917,918,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.57,3,0.8,-14.57
918,919,CA-2017-165218,3/5/2017,3/11/2017,Standard Class,RW-19630,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,0.2,50.41
919,920,CA-2017-165218,3/5/2017,3/11/2017,Standard Class,RW-19630,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.99,1,0.2,-0.81
920,921,CA-2015-138296,12/5/2015,12/12/2015,Standard Class,RC-19825,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.88
921,922,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0,34.91
922,923,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0,10.56
923,924,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.85
924,925,CA-2017-149797,9/15/2017,9/20/2017,Standard Class,AH-10075,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,294.55
925,926,CA-2015-132962,9/13/2015,9/16/2015,First Class,JM-15535,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.55,3,0.2,5.44
926,927,CA-2015-132962,9/13/2015,9/16/2015,First Class,JM-15535,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252,5,0.2,53.55
927,928,CA-2016-115091,10/5/2016,10/9/2016,Standard Class,JJ-15760,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2,4,0,12.94
928,929,CA-2016-115091,10/5/2016,10/9/2016,Standard Class,JJ-15760,Home Office,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0,9.52
929,930,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.59,3,0.2,2.55
930,931,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3,0.2,21.34
931,932,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.87,3,0.2,5.03
932,933,CA-2018-114216,9/2/2018,9/6/2018,Standard Class,RK-19300,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3,0.2,4.11
933,934,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.06,8,0.2,15.21
934,935,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.72,6,0.7,-21.79
935,936,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.55,3,0.2,5.44
936,937,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.7,2,0.2,33.58
937,938,US-2018-111745,11/5/2018,11/6/2018,First Class,RA-19885,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.4
938,939,CA-2016-148250,12/13/2016,12/17/2016,Standard Class,RP-19270,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.22
939,940,CA-2016-148250,12/13/2016,12/17/2016,Standard Class,RP-19270,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.96
940,941,CA-2017-105760,6/19/2017,6/20/2017,First Class,KC-16255,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.05
941,942,CA-2017-142958,12/13/2017,12/20/2017,Standard Class,RW-19630,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2,0.2,2.21
942,943,CA-2017-142958,12/13/2017,12/20/2017,Standard Class,RW-19630,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4,0.2,41.79
943,944,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.4,5,0,15.55
944,945,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.55
945,946,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91
946,947,US-2016-140200,7/26/2016,7/28/2016,First Class,CA-12775,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,3,0.5,-204.45
947,948,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7,0.2,-12.91
948,949,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23,6,0.2,75.54
949,950,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.6
950,951,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.55,3,0.2,5.44
951,952,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6,0.2,7.92
952,953,CA-2018-131156,4/3/2018,4/7/2018,Standard Class,KH-16360,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.47,4,0.2,7.64
953,954,CA-2018-136539,12/28/2018,1/1/2019,Standard Class,GH-14665,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17,2,0.2,2.72
954,955,CA-2018-136539,12/28/2018,1/1/2019,Standard Class,GH-14665,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,2,0.32,-11.6
955,956,CA-2018-119305,11/30/2018,12/4/2018,Standard Class,SW-20275,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0,43.45
956,957,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,0.2,2.59
957,958,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2,0.7,-3.17
958,959,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,0.2,5.64
959,960,CA-2016-112571,9/22/2016,9/22/2016,Same Day,DL-12925,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.2
960,961,CA-2018-152142,11/14/2018,11/19/2018,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,0.2,28.14
961,962,CA-2016-160059,11/27/2016,12/1/2016,Standard Class,TB-21190,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.06
962,963,CA-2017-120859,9/1/2017,9/4/2017,First Class,CV-12805,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
963,964,CA-2015-127488,9/22/2015,9/24/2015,Second Class,MS-17365,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.61,2,0.2,1.67
964,965,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.81
965,966,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.71
966,967,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96,2,0,6.22
967,968,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0,91.97
968,969,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.23
969,970,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0, $-   
970,971,CA-2015-115791,1/16/2015,1/18/2015,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.1,6,0.2,28.6
971,972,CA-2015-115791,1/16/2015,1/18/2015,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4,-31.05
972,973,CA-2015-115791,1/16/2015,1/18/2015,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.59,2,0.7,-13.63
973,974,CA-2015-115791,1/16/2015,1/18/2015,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.07,3,0.2,10.15
974,975,US-2018-103247,10/5/2018,10/8/2018,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.22
975,976,US-2018-103247,10/5/2018,10/8/2018,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,3,0.2,25.58
976,977,US-2018-100209,7/9/2018,7/15/2018,Standard Class,TD-20995,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.79
977,978,CA-2018-159366,1/7/2018,1/10/2018,First Class,BW-11110,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,2,0.1,680
978,979,CA-2017-145499,5/30/2017,5/31/2017,First Class,RW-19690,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,0.7,-2.63
979,980,CA-2016-157035,12/9/2016,12/12/2016,First Class,KB-16600,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0,16.67
980,981,CA-2017-144939,10/3/2017,10/8/2017,Standard Class,EB-13870,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.29,6,0.1,93.22
981,982,CA-2015-163419,11/11/2015,11/14/2015,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.2,0.81
982,983,CA-2015-163419,11/11/2015,11/14/2015,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,0.2,56
983,984,CA-2015-163419,11/11/2015,11/14/2015,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
984,985,CA-2018-100314,9/29/2018,10/5/2018,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.97,2,0.2,2.59
985,986,CA-2018-100314,9/29/2018,10/5/2018,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.97,4,0.2,9.44
986,987,CA-2018-100314,9/29/2018,10/5/2018,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.87
987,988,CA-2016-146829,3/10/2016,3/10/2016,Same Day,TS-21340,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.11,2,0.8,-1.89
988,989,CA-2018-167899,5/21/2018,5/26/2018,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.81
989,990,CA-2018-167899,5/21/2018,5/26/2018,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0,5.21
990,991,CA-2016-153549,3/29/2016,3/31/2016,Second Class,SL-20165,Home Office,United States,Jacksonville,Florida,32216,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.28
991,992,CA-2017-110023,9/9/2017,9/11/2017,First Class,TS-21610,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.62,2,0.2,5.48
992,993,CA-2017-105585,8/26/2017,8/27/2017,First Class,RF-19735,Consumer,United States,San Jose,California,95123,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0,4.91
993,994,CA-2017-105585,8/26/2017,8/27/2017,First Class,RF-19735,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,5,0,69.71
994,995,CA-2015-117639,5/21/2015,5/25/2015,Standard Class,MW-18235,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0,1276.49
995,996,CA-2015-117639,5/21/2015,5/25/2015,Standard Class,MW-18235,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0,173.03
996,997,CA-2016-162537,10/28/2016,11/3/2016,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0,4.91
997,998,CA-2016-162537,10/28/2016,11/3/2016,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89
